"46";"1";"47";"ordinary days a notice used to hang in the window, saying: Umbrellas Re-covered . No notice was visible now for the shutters"
"47";"1";"48";"were up. A crape bouquet was tied to the doorknocker with ribbon. Two poor women and a telegram boy were reading the card"
"48";"1";"49";"pinned on the crape. I also approached and read:"
"49";"1";"50";"July 1st, 1895"
"50";"1";"51";"The Rev. James Flynn (formerly of S. Catherine’s Church,"
"51";"1";"52";"Meath Street), aged sixty-five years."
"52";"1";"53";"R. I. P."
"53";"1";"54";"The reading of the card persuaded me that he was dead and I was disturbed to find myself at check. Had he not been dead I"
"54";"1";"55";"would have gone into the little dark room behind the shop to find him sitting in his arm-chair by the fire, nearly smothered"
"55";"1";"56";"in his great-coat. Perhaps my aunt would have given me a packet of High Toast for him and this present would have roused him"
"56";"1";"57";"from his stupefied doze. It was always I who emptied the packet into his black snuff-box for his hands trembled too much to"
"57";"1";"58";"allow him to do this without spilling half the snuff about the floor. Even as he raised his large trembling hand to his nose"
"58";"1";"59";"little clouds of smoke dribbled through his fingers over the front of his coat. It may have been these constant showers of"
"59";"1";"60";"snuff which gave his ancient priestly garments their green faded look for the red handkerchief, blackened, as it always was,"
"60";"1";"61";"with the snuff-stains of a week, with which he tried to brush away the fallen grains, was quite inefficacious."
"61";"1";"62";"I wished to go in and look at him but I had not the courage to knock. I walked away slowly along the sunny side of the"
"62";"1";"63";"street, reading all the theatrical advertisements in the shop-windows as I went. I found it strange that neither I nor the"
"63";"1";"64";"day seemed in a mourning mood and I felt even annoyed at discovering in myself a sensation of freedom as if I had been freed"
"64";"1";"65";"from something by his death. I wondered at this for, as my uncle had said the night before, he had taught me a great deal."
"65";"1";"66";"He had studied in the Irish college in Rome and he had taught me to pronounce Latin properly. He had told me stories about"
"66";"1";"67";"the catacombs and about Napoleon Bonaparte, and he had explained to me the meaning of the different ceremonies of the Mass"
"67";"1";"68";"and of the different vestments worn by the priest. Sometimes he had amused himself by putting difficult questions to me,"
"68";"1";"69";"asking me what one should do in certain circumstances or whether such and such sins were mortal or venial or only"
"69";"1";"70";"imperfections. His questions showed me how complex and mysterious were certain institutions of the Church which I had always"
"70";"1";"71";"regarded as the simplest acts. The duties of the priest towards the Eucharist and towards the secrecy of the confessional"
"71";"1";"72";"seemed so grave to me that I wondered how anybody had ever found in himself the courage to undertake them; and I was not"
"72";"1";"73";"surprised when he told me that the fathers of the Church had written books as thick as the Post Office Directory and as"
"73";"1";"74";"closely printed as the law notices in the newspaper, elucidating all these intricate questions. Often when I thought of this"
"74";"1";"75";"I could make no answer or only a very foolish and halting one upon which he used to smile and nod his head twice or thrice."
"75";"1";"76";"Sometimes he used to put me through the responses of the Mass which he had made me learn by heart; and, as I pattered, he"
"76";"1";"77";"used to smile pensively and nod his head, now and then pushing huge pinches of snuff up each nostril alternately. When he"
"77";"1";"78";"smiled he used to uncover his big discoloured teeth and let his tongue lie upon his lower lip - a habit which had made me"
"78";"1";"79";"feel uneasy in the beginning of our acquaintance before I knew him well."
"79";"1";"80";"As I walked along in the sun I remembered old Cotter’s words and tried to remember what had happened afterwards in the"
"80";"1";"81";"dream. I remembered that I had noticed long velvet curtains and a swinging lamp of antique fashion. I felt that I had been"
"81";"1";"82";"very far away, in some land where the customs were strange - in Persia, I thought.... But I could not remember the end of"
"82";"1";"83";"the dream."
"83";"1";"84";"In the evening my aunt took me with her to visit the house of mourning. It was after sunset; but the window-panes of the"
"84";"1";"85";"houses that looked to the west reflected the tawny gold of a great bank of clouds. Nannie received us in the hall; and, as"
"85";"1";"86";"it would have been unseemly to have shouted at her, my aunt shook hands with her for all. The old woman pointed upwards"
"86";"1";"87";"interrogatively and, on my aunt’s nodding, proceeded to toil up the narrow staircase before us, her bowed head being"
"87";"1";"88";"scarcely above the level of the banister-rail. At the first landing she stopped and beckoned us forward encouragingly"
"88";"1";"89";"towards the open door of the dead-room. My aunt went in and the old woman, seeing that I hesitated to enter, began to beckon"
"89";"1";"90";"to me again repeatedly with her hand."
"90";"1";"91";"I went in on tiptoe. The room through the lace end of the blind was suffused with dusky golden light amid which the"
"91";"1";"92";"candles looked like pale thin flames. He had been coffined. Nannie gave the lead and we three knelt down at the foot of the"
"92";"1";"93";"bed. I pretended to pray but I could not gather my thoughts because the old woman’s mutterings distracted me. I noticed how"
"93";"1";"94";"clumsily her skirt was hooked at the back and how the heels of her cloth boots were trodden down all to one side. The fancy"
"94";"1";"95";"came to me that the old priest was smiling as he lay there in his coffin."
"95";"1";"96";"But no. When we rose and went up to the head of the bed I saw that he was not smiling. There he lay, solemn and copious,"
"96";"1";"97";"vested as for the altar, his large hands loosely retaining a chalice. His face was very truculent, grey and massive, with"
"97";"1";"98";"black cavernous nostrils and circled by a scanty white fur. There was a heavy odour in the room - the flowers."
"98";"1";"99";"We crossed ourselves and came away. In the little room downstairs we found Eliza seated in his arm-chair in state. I"
"99";"1";"100";"groped my way towards my usual chair in the corner while Nannie went to the sideboard and brought out a decanter of sherry"
"100";"1";"101";"and some wine-glasses. She set these on the table and invited us to take a little glass of wine. Then, at her sister’s"
"101";"1";"102";"bidding, she filled out the sherry into the glasses and passed them to us. She pressed me to take some cream crackers also"
"102";"1";"103";"but I declined because I thought I would make too much noise eating them. She seemed to be somewhat disappointed at my"
"103";"1";"104";"refusal and went over quietly to the sofa where she sat down behind her sister. No one spoke: we all gazed at the empty"
"104";"1";"105";"fireplace."
"105";"1";"106";"My aunt waited until Eliza sighed and then said:"
"106";"1";"107";"“Ah, well, he’s gone to a better world."""
"107";"1";"108";"Eliza sighed again and bowed her head in assent. My aunt fingered the stem of her wine-glass before sipping a little."
"108";"1";"109";"“Did he... peacefully?"" she asked."
"109";"1";"110";"“Oh, quite peacefully, ma’am,"" said Eliza. “You couldn’t tell when the breath went out of him. He had a beautiful death,"
"110";"1";"111";"God be praised."""
"111";"1";"112";"“And everything...?"""
"112";"1";"113";"“Father O’Rourke was in with him a Tuesday and anointed him and prepared him and all."""
"113";"1";"114";"“He knew then?"""
"114";"1";"115";"“He was quite resigned."""
"115";"1";"116";"“He looks quite resigned,"" said my aunt."
"116";"1";"117";"“That’s what the woman we had in to wash him said. She said he just looked as if he was asleep, he looked that peaceful"
"117";"1";"118";"and resigned. No one would think he’d make such a beautiful corpse."""
"118";"1";"119";"“Yes, indeed,"" said my aunt."
"119";"1";"120";"She sipped a little more from her glass and said:"
"120";"1";"121";"“Well, Miss Flynn, at any rate it must be a great comfort for you to know that you did all you could for him. You were"
"121";"1";"122";"both very kind to him, I must say."""
"122";"1";"123";"Eliza smoothed her dress over her knees."
"123";"1";"124";"“Ah, poor James!"" she said. “God knows we done all we could, as poor as we are - we wouldn’t see him want anything while"
"124";"1";"125";"he was in it."""
"125";"1";"126";"Nannie had leaned her head against the sofa-pillow and seemed about to fall asleep."
"126";"1";"127";"“There’s poor Nannie,"" said Eliza, looking at her, “she’s wore out. All the work we had, she and me, getting in the woman"
"127";"1";"128";"to wash him and then laying him out and then the coffin and then arranging about the Mass in the chapel. Only for Father"
"128";"1";"129";"O’Rourke I don’t know what we’d done at all. It was him brought us all them flowers and them two candlesticks out of the"
"129";"1";"130";"chapel and wrote out the notice for the Freeman’s General and took charge of all the papers for the cemetery and poor"
"130";"1";"131";"James’s insurance."""
"131";"1";"132";"“Wasn’t that good of him?"" said my aunt"
"132";"1";"133";"Eliza closed her eyes and shook her head slowly."
"133";"1";"134";"“Ah, there’s no friends like the old friends,"" she said, “when all is said and done, no friends that a body can"
"134";"1";"135";"trust."""
"135";"1";"136";"“Indeed, that’s true,"" said my aunt. “And I’m sure now that he’s gone to his eternal reward he won’t forget you and all"
"136";"1";"137";"your kindness to him."""
"137";"1";"138";"“Ah, poor James!"" said Eliza. “He was no great trouble to us. You wouldn’t hear him in the house any more than now."
"138";"1";"139";"Still, I know he’s gone and all to that...."""
"139";"1";"140";"“It’s when it’s all over that you’ll miss him,"" said my aunt."
"140";"1";"141";"“I know that,"" said Eliza. “I won’t be bringing him in his cup of beef-tea any me, nor you, ma’am, sending him his snuff."
"141";"1";"142";"Ah, poor James!"""
"142";"1";"143";"She stopped, as if she were communing with the past and then said shrewdly:"
"143";"1";"144";"“Mind you, I noticed there was something queer coming over him latterly. Whenever I’d bring in his soup to him there I’d"
"144";"1";"145";"find him with his breviary fallen to the floor, lying back in the chair and his mouth open."""
"145";"1";"146";"She laid a finger against her nose and frowned: then she continued:"
"146";"1";"147";"“But still and all he kept on saying that before the summer was over he’d go out for a drive one fine day just to see the"
"147";"1";"148";"old house again where we were all born down in Irishtown and take me and Nannie with him. If we could only get one of them"
"148";"1";"149";"new-fangled carriages that makes no noise that Father O’Rourke told him about, them with the rheumatic wheels, for the day"
"149";"1";"150";"cheap - he said, at Johnny Rush’s over the way there and drive out the three of us together of a Sunday evening. He had his"
"150";"1";"151";"mind set on that.... Poor James!"""
"151";"1";"152";"“The Lord have mercy on his soul!"" said my aunt."
"152";"1";"153";"Eliza took out her handkerchief and wiped her eyes with it. Then she put it back again in her pocket and gazed into the"
"153";"1";"154";"empty grate for some time without speaking."
"154";"1";"155";"“He was too scrupulous always,"" she said. “The duties of the priesthood was too much for him. And then his life was, you"
"155";"1";"156";"might say, crossed."""
"156";"1";"157";"“Yes,"" said my aunt. “He was a disappointed man. You could see that."""
"157";"1";"158";"A silence took possession of the little room and, under cover of it, I approached the table and tasted my sherry and then"
"158";"1";"159";"returned quietly to my chair in the comer. Eliza seemed to have fallen into a deep revery. We waited respectfully for her to"
"159";"1";"160";"break the silence: and after a long pause she said slowly:"
"160";"1";"161";"“It was that chalice he broke.... That was the beginning of it. Of course, they say it was all right, that it contained"
"161";"1";"162";"nothing, I mean. But still.... They say it was the boy’s fault. But poor James was so nervous, God be merciful to him!"""
"162";"1";"163";"“And was that it?"" said my aunt. “I heard something...."""
"163";"1";"164";"Eliza nodded."
"164";"1";"165";"“That affected his mind,"" she said. “After that he began to mope by himself, talking to no one and wandering about by"
"165";"1";"166";"himself. So one night he was wanted for to go on a call and they couldn’t find him anywhere. They looked high up and low"
"166";"1";"167";"down; and still they couldn’t see a sight of him anywhere. So then the clerk suggested to try the chapel. So then they got"
"167";"1";"168";"the keys and opened the chapel and the clerk and Father O’Rourke and another priest that was there brought in a light for to"
"168";"1";"169";"look for him.... And what do you think but there he was, sitting up by himself in the dark in his confession-box, wide-awake"
"169";"1";"170";"and laughing-like softly to himself?"""
"170";"1";"171";"She stopped suddenly as if to listen. I too listened; but there was no sound in the house: and I knew that the old priest"
"171";"1";"172";"was lying still in his coffin as we had seen him, solemn and truculent in death, an idle chalice on his breast."
"172";"1";"173";"Eliza resumed:"
"173";"1";"174";"“Wide-awake and laughing-like to himself.... So then, of course, when they saw that, that made them think that there was"
"174";"1";"175";"something gone wrong with him...."""
"175";"2";"2";"“Ya! yaka, yaka, yaka!"""
"176";"2";"3";"Everyone was incredulous when it was reported that he had a vocation for the priesthood. Nevertheless it was true."
"177";"2";"4";"A spirit of unruliness diffused itself among us and, under its influence, differences of culture and constitution were"
"178";"2";"5";"waived. We banded ourselves together, some boldly, some in jest and some almost in fear: and of the number of these latter,"
"179";"2";"6";"the reluctant Indians who were afraid to seem studious or lacking in robustness, I was one. The adventures related in the"
"180";"2";"7";"literature of the Wild West were remote from my nature but, at least, they opened doors of escape. I liked better some"
"181";"2";"8";"American detective stories which were traversed from time to time by unkempt fierce and beautiful girls. Though there was"
"182";"2";"9";"nothing wrong in these stories and though their intention was sometimes literary they were circulated secretly at school."
"183";"2";"10";"One day when Father Butler was hearing the four pages of Roman History clumsy Leo Dillon was discovered with a copy of The"
"184";"2";"11";"Halfpenny Marvel ."
"185";"2";"12";"“This page or this page? This page Now, Dillon, up! ""˜Hardly had the day’ ... Go on! What day? ""˜Hardly had the day dawned’"
"186";"2";"13";"... Have you studied it? What have you there in your pocket?"""
"187";"2";"14";"Everyone’s heart palpitated as Leo Dillon handed up the paper and everyone assumed an innocent face. Father Butler turned"
"188";"2";"15";"over the pages, frowning."
"189";"2";"16";"“What is this rubbish?"" he said. “The Apache Chief! Is this what you read instead of studying your Roman History? Let me"
"190";"2";"17";"not find any more of this wretched stuff in this college. The man who wrote it, I suppose, was some wretched fellow who"
"191";"2";"18";"writes these things for a drink. I’m surprised at boys like you, educated, reading such stuff. I could understand it if you"
"192";"2";"19";"were ... National School boys. Now, Dillon, I advise you strongly, get at your work or..."""
"193";"2";"20";"This rebuke during the sober hours of school paled much of the glory of the Wild West for me and the confused puffy face"
"194";"2";"21";"of Leo Dillon awakened one of my consciences. But when the restraining influence of the school was at a distance I began to"
"195";"2";"22";"hunger again for wild sensations, for the escape which those chronicles of disorder alone seemed to offer me. The mimic"
"196";"2";"23";"warfare of the evening became at last as wearisome to me as the routine of school in the morning because I wanted real"
"197";"2";"24";"adventures to happen to myself. But real adventures, I reflected, do not happen to people who remain at home: they must be"
"198";"2";"25";"sought abroad."
"199";"2";"26";"The summer holidays were near at hand when I made up my mind to break out of the weariness of schoollife for one day at"
"200";"2";"27";"least. With Leo Dillon and a boy named Mahony I planned a day’s miching. Each of us saved up sixpence. We were to meet at"
"201";"2";"28";"ten in the morning on the Canal Bridge. Mahony’s big sister was to write an excuse for him and Leo Dillon was to tell his"
"202";"2";"29";"brother to say he was sick. We arranged to go along the Wharf Road until we came to the ships, then to cross in the"
"203";"2";"30";"ferryboat and walk out to see the Pigeon House. Leo Dillon was afraid we might meet Father Butler or someone out of the"
"204";"2";"31";"college; but Mahony asked, very sensibly, what would Father Butler be doing out at the Pigeon House. We were reassured: and"
"205";"2";"32";"I brought the first stage of the plot to an end by collecting sixpence from the other two, at the same time showing them my"
"206";"2";"33";"own sixpence. When we were making the last arrangements on the eve we were all vaguely excited. We shook hands, laughing,"
"207";"2";"34";"and Mahony said:"
"208";"2";"35";"“Till tomorrow, mates!"""
"209";"2";"36";"That night I slept badly. In the morning I was firstcomer to the bridge as I lived nearest. I hid my books in the long"
"210";"2";"37";"grass near the ashpit at the end of the garden where nobody ever came and hurried along the canal bank. It was a mild sunny"
"211";"2";"38";"morning in the first week of June. I sat up on the coping of the bridge admiring my frail canvas shoes which I had"
"212";"2";"39";"diligently pipeclayed overnight and watching the docile horses pulling a tramload of business people up the hill. All the"
"213";"2";"40";"branches of the tall trees which lined the mall were gay with little light green leaves and the sunlight slanted through"
"214";"2";"41";"them on to the water. The granite stone of the bridge was beginning to be warm and I began to pat it with my hands in time"
"215";"2";"42";"to an air in my head. I was very happy."
"216";"2";"43";"When I had been sitting there for five or ten minutes I saw Mahony’s grey suit approaching. He came up the hill, smiling,"
"217";"2";"44";"and clambered up beside me on the bridge. While we were waiting he brought out the catapult which bulged from his inner"
"218";"2";"45";"pocket and explained some improvements which he had made in it. I asked him why he had brought it and he told me he had"
"219";"2";"46";"brought it to have some gas with the birds. Mahony used slang freely, and spoke of Father Butler as Old Bunser. We waited on"
"220";"2";"47";"for a quarter of an hour more but still there was no sign of Leo Dillon. Mahony, at last, jumped down and said:"
"221";"2";"48";"“Come along. I knew Fatty’d funk it."""
"222";"2";"49";"“And his sixpence...?"" I said."
"223";"2";"50";"“That’s forfeit,"" said Mahony. “And so much the better for us - a bob and a tanner instead of a bob."""
"224";"2";"51";"We walked along the North Strand Road till we came to the Vitriol Works and then turned to the right along the Wharf"
"225";"2";"52";"Road. Mahony began to play the Indian as soon as we were out of public sight. He chased a crowd of ragged girls, brandishing"
"226";"2";"53";"his unloaded catapult and, when two ragged boys began, out of chivalry, to fling stones at us, he proposed that we should"
"227";"2";"54";"charge them. I objected that the boys were too small and so we walked on, the ragged troop screaming after us: “Swaddlers!"
"228";"2";"55";"Swaddlers!"" thinking that we were Protestants because Mahony, who was dark-complexioned, wore the silver badge of a cricket"
"229";"2";"56";"club in his cap. When we came to the Smoothing Iron we arranged a siege; but it was a failure because you must have at least"
"230";"2";"57";"three. We revenged ourselves on Leo Dillon by saying what a funk he was and guessing how many he would get at three o’clock"
"231";"2";"58";"from Mr. Ryan."
"232";"2";"59";"We came then near the river. We spent a long time walking about the noisy streets flanked by high stone walls, watching"
"233";"2";"60";"the working of cranes and engines and often being shouted at for our immobility by the drivers of groaning carts. It was"
"234";"2";"61";"noon when we reached the quays and as all the labourers seemed to be eating their lunches, we bought two big currant buns"
"235";"2";"62";"and sat down to eat them on some metal piping beside the river. We pleased ourselves with the spectacle of Dublin’s commerce"
"236";"2";"63";"- the barges signalled from far away by their curls of woolly smoke, the brown fishing fleet beyond Ringsend, the big white"
"237";"2";"64";"sailingvessel which was being discharged on the opposite quay. Mahony said it would be right skit to run away to sea on one"
"238";"2";"65";"of those big ships and even I, looking at the high masts, saw, or imagined, the geography which had been scantily dosed to"
"239";"2";"66";"me at school gradually taking substance under my eyes. School and home seemed to recede from us and their influences upon us"
"240";"2";"67";"seemed to wane."
"241";"2";"68";"We crossed the Liffey in the ferryboat, paying our toll to be transported in the company of two labourers and a little"
"242";"2";"69";"Jew with a bag. We were serious to the point of solemnity, but once during the short voyage our eyes met and we laughed."
"243";"2";"70";"When we landed we watched the discharging of the graceful threemaster which we had observed from the other quay. Some"
"244";"2";"71";"bystander said that she was a Norwegian vessel. I went to the stern and tried to decipher the legend upon it but, failing to"
"245";"2";"72";"do so, I came back and examined the foreign sailors to see had any of them green eyes for I had some confused notion.... The"
"246";"2";"73";"sailors’ eyes were blue and grey and even black. The only sailor whose eyes could have been called green was a tall man who"
"247";"2";"74";"amused the crowd on the quay by calling out cheerfully every time the planks fell:"
"248";"2";"75";"“All right! All right!"""
"249";"2";"76";"When we were tired of this sight we wandered slowly into Ringsend. The day had grown sultry, and in the windows of the"
"250";"2";"77";"grocers’ shops musty biscuits lay bleaching. We bought some biscuits and chocolate which we ate sedulously as we wandered"
"251";"2";"78";"through the squalid streets where the families of the fishermen live. We could find no dairy and so we went into a"
"252";"2";"79";"huckster’s shop and bought a bottle of raspberry lemonade each. Refreshed by this, Mahony chased a cat down a lane, but the"
"253";"2";"80";"cat escaped into a wide field. We both felt rather tired and when we reached the field we made at once for a sloping bank"
"254";"2";"81";"over the ridge of which we could see the Dodder."
"255";"2";"82";"It was too late and we were too tired to carry out our project of visiting the Pigeon House. We had to be home before"
"256";"2";"83";"four o’clock lest our adventure should be discovered. Mahony looked regretfully at his catapult and I had to suggest going"
"257";"2";"84";"home by train before he regained any cheerfulness. The sun went in behind some clouds and left us to our jaded thoughts and"
"258";"2";"85";"the crumbs of our provisions."
"259";"2";"86";"There was nobody but ourselves in the field. When we had lain on the bank for some time without speaking I saw a man"
"260";"2";"87";"approaching from the far end of the field. I watched him lazily as I chewed one of those green stems on which girls tell"
"261";"2";"88";"fortunes. He came along by the bank slowly. He walked with one hand upon his hip and in the other hand he held a stick with"
"262";"2";"89";"which he tapped the turf lightly. He was shabbily dressed in a suit of greenish-black and wore what we used to call a jerry"
"263";"2";"90";"hat with a high crown. He seemed to be fairly old for his moustache was ashen-grey. When he passed at our feet he glanced up"
"264";"2";"91";"at us quickly and then continued his way. We followed him with our eyes and saw that when he had gone on for perhaps fifty"
"265";"2";"92";"paces he turned about and began to retrace his steps. He walked towards us very slowly, always tapping the ground with his"
"266";"2";"93";"stick, so slowly that I thought he was looking for something in the grass."
"267";"2";"94";"He stopped when he came level with us and bade us goodday. We answered him and he sat down beside us on the slope slowly"
"268";"2";"95";"and with great care. He began to talk of the weather, saying that it would be a very hot summer and adding that the seasons"
"269";"2";"96";"had changed gready since he was a boy - a long time ago. He said that the happiest time of one’s life was undoubtedly one’s"
"270";"2";"97";"schoolboy days and that he would give anything to be young again. While he expressed these sentiments which bored us a"
"271";"2";"98";"little we kept silent. Then he began to talk of school and of books. He asked us whether we had read the poetry of Thomas"
"272";"2";"99";"Moore or the works of Sir Walter Scott and Lord Lytton. I pretended that I had read every book he mentioned so that in the"
"273";"2";"100";"end he said:"
"274";"2";"101";"“Ah, I can see you are a bookworm like myself. Now,"" he added, pointing to Mahony who was regarding us with open eyes,"
"275";"2";"102";"“he is different; he goes in for games."""
"276";"2";"103";"He said he had all Sir Walter Scott’s works and all Lord Lytton’s works at home and never tired of reading them. “Of"
"277";"2";"104";"course,"" he said, “there were some of Lord Lytton’s works which boys couldn’t read."" Mahony asked why couldn’t boys read"
"278";"2";"105";"them - a question which agitated and pained me because I was afraid the man would think I was as stupid as Mahony. The man,"
"279";"2";"106";"however, only smiled. I saw that he had great gaps in his mouth between his yellow teeth. Then he asked us which of us had"
"280";"2";"107";"the most sweethearts. Mahony mentioned lightly that he had three totties. The man asked me how many I had. I answered that I"
"281";"2";"108";"had none. He did not believe me and said he was sure I must have one. I was silent."
"282";"2";"109";"“Tell us,"" said Mahony pertly to the man, “how many have you yourself?"""
"283";"2";"110";"The man smiled as before and said that when he was our age he had lots of sweethearts."
"284";"2";"111";"“Every boy,"" he said, “has a little sweetheart."""
"285";"2";"112";"His attitude on this point struck me as strangely liberal in a man of his age. In my heart I thought that what he said"
"286";"2";"113";"about boys and sweethearts was reasonable. But I disliked the words in his mouth and I wondered why he shivered once or"
"287";"2";"114";"twice as if he feared something or felt a sudden chill. As he proceeded I noticed that his accent was good. He began to"
"288";"2";"115";"speak to us about girls, saying what nice soft hair they had and how soft their hands were and how all girls were not so"
"289";"2";"116";"good as they seemed to be if one only knew. There was nothing he liked, he said, so much as looking at a nice young girl, at"
"290";"2";"117";"her nice white hands and her beautiful soft hair. He gave me the impression that he was repeating something which he had"
"291";"2";"118";"learned by heart or that, magnetised by some words of his own speech, his mind was slowly circling round and round in the"
"292";"2";"119";"same orbit. At times he spoke as if he were simply alluding to some fact that everybody knew, and at times he lowered his"
"293";"2";"120";"voice and spoke mysteriously as if he were telling us something secret which he did not wish others to overhear. He repeated"
"294";"2";"121";"his phrases over and over again, varying them and surrounding them with his monotonous voice. I continued to gaze towards"
"295";"2";"122";"the foot of the slope, listening to him."
"296";"2";"123";"After a long while his monologue paused. He stood up slowly, saying that he had to leave us for a minute or so, a few"
"297";"2";"124";"minutes, and, without changing the direction of my gaze, I saw him walking slowly away from us towards the near end of the"
"298";"2";"125";"field. We remained silent when he had gone. After a silence of a few minutes I heard Mahony exclaim:"
"299";"2";"126";"“I say! Look what he’s doing!"""
"300";"2";"127";"As I neither answered nor raised my eyes Mahony exclaimed again:"
"301";"2";"128";"“I say... He’s a queer old josser!"""
"302";"2";"129";"“In case he asks us for our names,"" I said “let you be Murphy and I’ll be Smith."""
"303";"2";"130";"We said nothing further to each other. I was still considering whether I would go away or not when the man came back and"
"304";"2";"131";"sat down beside us again. Hardly had he sat down when Mahony, catching sight of the cat which had escaped him, sprang up and"
"305";"2";"132";"pursued her across the field. The man and I watched the chase. The cat escaped once more and Mahony began to throw stones at"
"306";"2";"133";"the wall she had escaladed. Desisting from this, he began to wander about the far end of the field, aimlessly."
"307";"2";"134";"After an interval the man spoke to me. He said that my friend was a very rough boy and asked did he get whipped often at"
"308";"2";"135";"school. I was going to reply indignantly that we were not National School boys to be whipped, as he called it; but I"
"309";"2";"136";"remained silent. He began to speak on the subject of chastising boys. His mind, as if magnetised again by his speech, seemed"
"310";"2";"137";"to circle slowly round and round its new centre. He said that when boys were that kind they ought to be whipped and well"
"311";"2";"138";"whipped. When a boy was rough and unruly there was nothing would do him any good but a good sound whipping. A slap on the"
"312";"2";"139";"hand or a box on the ear was no good: what he wanted was to get a nice warm whipping. I was surprised at this sentiment and"
"313";"2";"140";"involuntarily glanced up at his face. As I did so I met the gaze of a pair of bottle-green eyes peering at me from under a"
"314";"2";"141";"twitching forehead. I turned my eyes away again."
"315";"2";"142";"The man continued his monologue. He seemed to have forgotten his recent liberalism. He said that if ever he found a boy"
"316";"2";"143";"talking to girls or having a girl for a sweetheart he would whip him and whip him; and that would teach him not to be"
"317";"2";"144";"talking to girls. And if a boy had a girl for a sweetheart and told lies about it then he would give him such a whipping as"
"318";"2";"145";"no boy ever got in this world. He said that there was nothing in this world he would like so well as that. He described to"
"319";"2";"146";"me how he would whip such a boy as if he were unfolding some elaborate mystery. He would love that, he said, better than"
"320";"2";"147";"anything in this world; and his voice, as he led me monotonously through the mystery, grew almost affectionate and seemed to"
"321";"2";"148";"plead with me that I should understand him."
"322";"2";"149";"I waited till his monologue paused again. Then I stood up abruptly. Lest I should betray my agitation I delayed a few"
